key_zip_code;sub_properies;locality;zip_code;Min_price_sq;Mean_price_sq;Max_price_sq
MIXED_USE_BUILDINGAntwerp2100;MIXED_USE_BUILDING;Antwerp;2100;1362;1937;2500
MIXED_USE_BUILDINGAntwerp2110;MIXED_USE_BUILDING;Antwerp;2110;1607;3485;7815
MIXED_USE_BUILDINGAntwerp2140;MIXED_USE_BUILDING;Antwerp;2140;1561;2556;4156
MIXED_USE_BUILDINGAntwerp2150;MIXED_USE_BUILDING;Antwerp;2150;2700;2700;2700
MIXED_USE_BUILDINGAntwerp2160;MIXED_USE_BUILDING;Antwerp;2160;850;2050;3250
MIXED_USE_BUILDINGAntwerp2170;MIXED_USE_BUILDING;Antwerp;2170;890;1345;1643
MIXED_USE_BUILDINGAntwerp2180;MIXED_USE_BUILDING;Antwerp;2180;708;1122;1526
MIXED_USE_BUILDINGAntwerp2390;MIXED_USE_BUILDING;Antwerp;2390;2029;2131;2234
MIXED_USE_BUILDINGAntwerp2520;MIXED_USE_BUILDING;Antwerp;2520;1667;3125;5693
MIXED_USE_BUILDINGAntwerp2530;MIXED_USE_BUILDING;Antwerp;2530;1864;1864;1864
MIXED_USE_BUILDINGAntwerp2531;MIXED_USE_BUILDING;Antwerp;2531;2114;2114;2114
MIXED_USE_BUILDINGAntwerp2547;MIXED_USE_BUILDING;Antwerp;2547;2091;2091;2091
MIXED_USE_BUILDINGAntwerp2550;MIXED_USE_BUILDING;Antwerp;2550;1607;1607;1607
MIXED_USE_BUILDINGAntwerp2600;MIXED_USE_BUILDING;Antwerp;2600;1513;2107;3154
MIXED_USE_BUILDINGAntwerp2610;MIXED_USE_BUILDING;Antwerp;2610;1757;2407;3571
MIXED_USE_BUILDINGAntwerp2620;MIXED_USE_BUILDING;Antwerp;2620;2591;2591;2591
MIXED_USE_BUILDINGAntwerp2640;MIXED_USE_BUILDING;Antwerp;2640;1641;1956;2317
MIXED_USE_BUILDINGAntwerp2650;MIXED_USE_BUILDING;Antwerp;2650;1585;2049;2875
MIXED_USE_BUILDINGAntwerp2660;MIXED_USE_BUILDING;Antwerp;2660;753;969;1091
MIXED_USE_BUILDINGAntwerp2960;MIXED_USE_BUILDING;Antwerp;2960;4006;4006;4006
PENTHOUSEAntwerp2000;PENTHOUSE;Antwerp;2000;2238;6819;12573
PENTHOUSEAntwerp2018;PENTHOUSE;Antwerp;2018;2969;5098;6809
PENTHOUSEAntwerp2050;PENTHOUSE;Antwerp;2050;2913;3673;4452
PENTHOUSEAntwerp2060;PENTHOUSE;Antwerp;2060;3176;3861;4196
PENTHOUSEAntwerp2100;PENTHOUSE;Antwerp;2100;2411;2747;3083
PENTHOUSEAntwerp2110;PENTHOUSE;Antwerp;2110;2876;3938;5000
PENTHOUSEAntwerp2140;PENTHOUSE;Antwerp;2140;2304;2304;2304
PENTHOUSEAntwerp2150;PENTHOUSE;Antwerp;2150;1289;1289;1289
PENTHOUSEAntwerp2160;PENTHOUSE;Antwerp;2160;3833;3985;4165
PENTHOUSEAntwerp2180;PENTHOUSE;Antwerp;2180;3011;4335;5660
PENTHOUSEAntwerp2240;PENTHOUSE;Antwerp;2240;3520;3891;4687
PENTHOUSEAntwerp2390;PENTHOUSE;Antwerp;2390;2935;3158;3611
PENTHOUSEAntwerp2520;PENTHOUSE;Antwerp;2520;3749;3826;3953
PENTHOUSEAntwerp2531;PENTHOUSE;Antwerp;2531;2400;2400;2400
PENTHOUSEAntwerp2540;PENTHOUSE;Antwerp;2540;5214;5214;5214
PENTHOUSEAntwerp2550;PENTHOUSE;Antwerp;2550;2021;2021;2021
PENTHOUSEAntwerp2600;PENTHOUSE;Antwerp;2600;2000;3609;4250
PENTHOUSEAntwerp2610;PENTHOUSE;Antwerp;2610;2177;2836;3561
PENTHOUSEAntwerp2620;PENTHOUSE;Antwerp;2620;3333;3333;3333
PENTHOUSEAntwerp2640;PENTHOUSE;Antwerp;2640;2795;2862;2978
PENTHOUSEAntwerp2650;PENTHOUSE;Antwerp;2650;1829;3867;4809
PENTHOUSEAntwerp2660;PENTHOUSE;Antwerp;2660;2242;2242;2242
PENTHOUSEAntwerp2930;PENTHOUSE;Antwerp;2930;2859;3587;4741
PENTHOUSEAntwerp2950;PENTHOUSE;Antwerp;2950;3395;3395;3395
PENTHOUSEAntwerp2990;PENTHOUSE;Antwerp;2990;3724;3748;3761
SERVICE_FLATAntwerp2000;SERVICE_FLAT;Antwerp;2000;6154;6154;6154
SERVICE_FLATAntwerp2018;SERVICE_FLAT;Antwerp;2018;3590;3829;4113
SERVICE_FLATAntwerp2110;SERVICE_FLAT;Antwerp;2110;5132;5132;5132
SERVICE_FLATAntwerp2150;SERVICE_FLAT;Antwerp;2150;3796;3796;3796
SERVICE_FLATAntwerp2180;SERVICE_FLAT;Antwerp;2180;4150;4150;4150
SERVICE_FLATAntwerp2550;SERVICE_FLAT;Antwerp;2550;2588;3162;4035
SERVICE_FLATAntwerp2610;SERVICE_FLAT;Antwerp;2610;3303;3303;3303
SERVICE_FLATAntwerp2650;SERVICE_FLAT;Antwerp;2650;3496;4010;4744
SERVICE_FLATAntwerp2660;SERVICE_FLAT;Antwerp;2660;4063;4063;4063
SERVICE_FLATAntwerp2930;SERVICE_FLAT;Antwerp;2930;4045;4045;4045
TOWN_HOUSEAntwerp2018;TOWN_HOUSE;Antwerp;2018;1624;1942;2259
TOWN_HOUSEAntwerp2050;TOWN_HOUSE;Antwerp;2050;2551;2683;2939
TOWN_HOUSEAntwerp2060;TOWN_HOUSE;Antwerp;2060;2121;2270;2458
TOWN_HOUSEAntwerp2070;TOWN_HOUSE;Antwerp;2070;1834;1944;2053
TOWN_HOUSEAntwerp2100;TOWN_HOUSE;Antwerp;2100;1757;2108;2459
TOWN_HOUSEAntwerp2110;TOWN_HOUSE;Antwerp;2110;2166;2166;2166
TOWN_HOUSEAntwerp2140;TOWN_HOUSE;Antwerp;2140;1830;2118;2656
TOWN_HOUSEAntwerp2150;TOWN_HOUSE;Antwerp;2150;2648;2648;2648
TOWN_HOUSEAntwerp2160;TOWN_HOUSE;Antwerp;2160;1784;1784;1784
TOWN_HOUSEAntwerp2170;TOWN_HOUSE;Antwerp;2170;1255;2185;2667
TOWN_HOUSEAntwerp2180;TOWN_HOUSE;Antwerp;2180;1567;1974;2431
TOWN_HOUSEAntwerp2520;TOWN_HOUSE;Antwerp;2520;2342;2342;2342
TOWN_HOUSEAntwerp2530;TOWN_HOUSE;Antwerp;2530;2128;2128;2128
TOWN_HOUSEAntwerp2547;TOWN_HOUSE;Antwerp;2547;1820;2160;2500
TOWN_HOUSEAntwerp2550;TOWN_HOUSE;Antwerp;2550;2158;2427;2807
TOWN_HOUSEAntwerp2600;TOWN_HOUSE;Antwerp;2600;1647;2163;2681
TOWN_HOUSEAntwerp2610;TOWN_HOUSE;Antwerp;2610;2014;2382;2841
TOWN_HOUSEAntwerp2627;TOWN_HOUSE;Antwerp;2627;1814;1814;1814
TOWN_HOUSEAntwerp2630;TOWN_HOUSE;Antwerp;2630;1864;2293;2654
TOWN_HOUSEAntwerp2640;TOWN_HOUSE;Antwerp;2640;2138;2362;2591
TOWN_HOUSEAntwerp2650;TOWN_HOUSE;Antwerp;2650;2105;2409;2755
TOWN_HOUSEAntwerp2660;TOWN_HOUSE;Antwerp;2660;2016;2336;2733
TOWN_HOUSEAntwerp2850;TOWN_HOUSE;Antwerp;2850;1760;1760;1760
TOWN_HOUSEAntwerp2930;TOWN_HOUSE;Antwerp;2930;2445;2445;2445
TOWN_HOUSEAntwerp2940;TOWN_HOUSE;Antwerp;2940;1994;2243;2492
TOWN_HOUSEAntwerp2950;TOWN_HOUSE;Antwerp;2950;1888;2256;2623
VILLAAntwerp2020;VILLA;Antwerp;2020;4000;4000;4000
VILLAAntwerp2070;VILLA;Antwerp;2070;2737;3239;3741
VILLAAntwerp2100;VILLA;Antwerp;2100;1744;1744;1744
VILLAAntwerp2150;VILLA;Antwerp;2150;3507;3507;3507
VILLAAntwerp2160;VILLA;Antwerp;2160;7200;7200;7200
VILLAAntwerp2180;VILLA;Antwerp;2180;3421;3421;3421
VILLAAntwerp2240;VILLA;Antwerp;2240;1501;2218;2478
VILLAAntwerp2242;VILLA;Antwerp;2242;2492;2513;2534
VILLAAntwerp2243;VILLA;Antwerp;2243;687;2943;5362
VILLAAntwerp2390;VILLA;Antwerp;2390;1405;2153;3194
VILLAAntwerp2520;VILLA;Antwerp;2520;2196;2834;4472
VILLAAntwerp2530;VILLA;Antwerp;2530;3671;3842;4013
VILLAAntwerp2531;VILLA;Antwerp;2531;2076;2076;2076
VILLAAntwerp2540;VILLA;Antwerp;2540;2196;2823;3827
VILLAAntwerp2547;VILLA;Antwerp;2547;2557;3177;3796
VILLAAntwerp2550;VILLA;Antwerp;2550;2530;3134;3624
VILLAAntwerp2600;VILLA;Antwerp;2600;3516;3516;3516
VILLAAntwerp2610;VILLA;Antwerp;2610;2883;4801;7176
VILLAAntwerp2630;VILLA;Antwerp;2630;2140;4275;8706
VILLAAntwerp2640;VILLA;Antwerp;2640;3272;3272;3272
VILLAAntwerp2650;VILLA;Antwerp;2650;1959;3753;5268
VILLAAntwerp2840;VILLA;Antwerp;2840;4170;4170;4170
VILLAAntwerp2900;VILLA;Antwerp;2900;2018;3311;4268
VILLAAntwerp2920;VILLA;Antwerp;2920;3889;3889;3889
VILLAAntwerp2930;VILLA;Antwerp;2930;1307;3568;5366
VILLAAntwerp2950;VILLA;Antwerp;2950;2170;2170;2170
VILLAAntwerp2960;VILLA;Antwerp;2960;2415;2694;3203
VILLAAntwerp2970;VILLA;Antwerp;2970;3173;3926;5370
VILLAAntwerp2980;VILLA;Antwerp;2980;2635;2635;2635
APARTMENTArlon6630;APARTMENT;Arlon;6630;2431;2431;2431
APARTMENTArlon6700;APARTMENT;Arlon;6700;1719;3475;5453
APARTMENTArlon6717;APARTMENT;Arlon;6717;3343;3343;3343
APARTMENTArlon6780;APARTMENT;Arlon;6780;3006;3006;3006
APARTMENTArlon6790;APARTMENT;Arlon;6790;2100;2961;3754
APARTMENTArlon6791;APARTMENT;Arlon;6791;1502;2661;3580
APARTMENTArlon6792;APARTMENT;Arlon;6792;611;2537;3185
APARTMENT_BLOCKArlon6700;APARTMENT_BLOCK;Arlon;6700;1833;2146;2512
APARTMENT_BLOCKArlon6780;APARTMENT_BLOCK;Arlon;6780;2123;2175;2227
APARTMENT_BLOCKArlon6790;APARTMENT_BLOCK;Arlon;6790;2226;2226;2226
APARTMENT_BLOCKArlon6791;APARTMENT_BLOCK;Arlon;6791;1318;1723;2197
APARTMENT_BLOCKArlon6792;APARTMENT_BLOCK;Arlon;6792;689;689;689
DUPLEX-TRIPLEXArlon6700;DUPLEX-TRIPLEX;Arlon;6700;1975;1975;1975
DUPLEX-TRIPLEXArlon6790;DUPLEX-TRIPLEX;Arlon;6790;3143;3143;3143
EXCEPTIONAL_PROPERTYArlon6700;EXCEPTIONAL_PROPERTY;Arlon;6700;1697;1697;1697
EXCEPTIONAL_PROPERTYArlon6717;EXCEPTIONAL_PROPERTY;Arlon;6717;2289;2289;2289
EXCEPTIONAL_PROPERTYArlon6781;EXCEPTIONAL_PROPERTY;Arlon;6781;2123;2123;2123
FLAT_STUDIOArlon6700;FLAT_STUDIO;Arlon;6700;3822;4062;4256
GROUND_FLOORArlon6700;GROUND_FLOOR;Arlon;6700;4085;4109;4133
GROUND_FLOORArlon6780;GROUND_FLOOR;Arlon;6780;2878;2878;2878
GROUND_FLOORArlon6790;GROUND_FLOOR;Arlon;6790;2884;3158;3590
GROUND_FLOORArlon6792;GROUND_FLOOR;Arlon;6792;2871;2969;3200
HOUSEArlon6630;HOUSE;Arlon;6630;926;1826;2875
HOUSEArlon6700;HOUSE;Arlon;6700;649;2097;5129
HOUSEArlon6704;HOUSE;Arlon;6704;1705;1705;1705
HOUSEArlon6717;HOUSE;Arlon;6717;407;2169;4309
HOUSEArlon6780;HOUSE;Arlon;6780;1011;2164;3423
HOUSEArlon6781;HOUSE;Arlon;6781;1919;2036;2153
HOUSEArlon6782;HOUSE;Arlon;6782;648;2270;3286
HOUSEArlon6790;HOUSE;Arlon;6790;1328;2316;3917
HOUSEArlon6791;HOUSE;Arlon;6791;883;2239;4592
HOUSEArlon6792;HOUSE;Arlon;6792;611;1989;3536
MANSIONArlon6630;MANSION;Arlon;6630;2044;2044;2044
MANSIONArlon6700;MANSION;Arlon;6700;1563;2102;2642
MIXED_USE_BUILDINGArlon6700;MIXED_USE_BUILDING;Arlon;6700;625;1623;2530
MIXED_USE_BUILDINGArlon6790;MIXED_USE_BUILDING;Arlon;6790;1459;1459;1459
MIXED_USE_BUILDINGArlon6791;MIXED_USE_BUILDING;Arlon;6791;2197;2197;2197
PENTHOUSEArlon6700;PENTHOUSE;Arlon;6700;2810;2810;2810
TOWN_HOUSEArlon6700;TOWN_HOUSE;Arlon;6700;2692;2692;2692
VILLAArlon6700;VILLA;Arlon;6700;2602;2602;2602
VILLAArlon6704;VILLA;Arlon;6704;1705;1705;1705
VILLAArlon6717;VILLA;Arlon;6717;2484;2484;2484
VILLAArlon6780;VILLA;Arlon;6780;1933;2471;2857
VILLAArlon6782;VILLA;Arlon;6782;1383;1383;1383
VILLAArlon6790;VILLA;Arlon;6790;2129;2398;2902
VILLAArlon6791;VILLA;Arlon;6791;1276;1847;2417
APARTMENTAth7320;APARTMENT;Ath;7320;1650;1650;1650
APARTMENTAth7321;APARTMENT;Ath;7321;2073;2073;2073
APARTMENTAth7800;APARTMENT;Ath;7800;1171;2558;3494
APARTMENTAth7801;APARTMENT;Ath;7801;1532;1568;1604
APARTMENTAth7810;APARTMENT;Ath;7810;2108;2402;2697
APARTMENTAth7880;APARTMENT;Ath;7880;1620;1620;1620
APARTMENTAth7890;APARTMENT;Ath;7890;2915;3404;3841
APARTMENTAth7911;APARTMENT;Ath;7911;2500;2500;2500
APARTMENTAth7940;APARTMENT;Ath;7940;2451;2451;2451
APARTMENTAth7950;APARTMENT;Ath;7950;2194;2221;2249
APARTMENTAth7951;APARTMENT;Ath;7951;2060;2201;2374
APARTMENTAth7970;APARTMENT;Ath;7970;1336;1336;1336
APARTMENTAth7973;APARTMENT;Ath;7973;1720;2038;2325
APARTMENT_BLOCKAth7880;APARTMENT_BLOCK;Ath;7880;2438;2438;2438
APARTMENT_BLOCKAth7971;APARTMENT_BLOCK;Ath;7971;1043;1043;1043
DUPLEX-TRIPLEXAth7800;DUPLEX-TRIPLEX;Ath;7800;1875;2135;2654
EXCEPTIONAL_PROPERTYAth7321;EXCEPTIONAL_PROPERTY;Ath;7321;1716;1716;1716
EXCEPTIONAL_PROPERTYAth7812;EXCEPTIONAL_PROPERTY;Ath;7812;1679;1679;1679
EXCEPTIONAL_PROPERTYAth7973;EXCEPTIONAL_PROPERTY;Ath;7973;1316;1316;1316
GROUND_FLOORAth7800;GROUND_FLOOR;Ath;7800;1284;2422;3429
GROUND_FLOORAth7950;GROUND_FLOOR;Ath;7950;2316;2345;2374
HOUSEAth7320;HOUSE;Ath;7320;425;1138;2000
HOUSEAth7321;HOUSE;Ath;7321;416;1237;2333
HOUSEAth7322;HOUSE;Ath;7322;2846;3438;4030
HOUSEAth7800;HOUSE;Ath;7800;848;1714;3162
HOUSEAth7801;HOUSE;Ath;7801;1942;2021;2100
HOUSEAth7802;HOUSE;Ath;7802;1453;1764;2421
HOUSEAth7803;HOUSE;Ath;7803;1431;1677;1923
HOUSEAth7804;HOUSE;Ath;7804;490;2048;3094
HOUSEAth7810;HOUSE;Ath;7810;1343;1655;2121
HOUSEAth7812;HOUSE;Ath;7812;992;2121;4065
HOUSEAth7822;HOUSE;Ath;7822;544;1944;2833
HOUSEAth7823;HOUSE;Ath;7823;2407;2407;2407
HOUSEAth7880;HOUSE;Ath;7880;900;1697;3499
HOUSEAth7890;HOUSE;Ath;7890;1068;2429;3841
HOUSEAth7910;HOUSE;Ath;7910;1154;2321;4628
HOUSEAth7911;HOUSE;Ath;7911;765;1683;2701
HOUSEAth7912;HOUSE;Ath;7912;900;2176;5190
HOUSEAth7940;HOUSE;Ath;7940;746;1455;2269
HOUSEAth7942;HOUSE;Ath;7942;750;1104;1458
HOUSEAth7943;HOUSE;Ath;7943;1516;1516;1516
HOUSEAth7950;HOUSE;Ath;7950;461;1782;2971
HOUSEAth7951;HOUSE;Ath;7951;1047;1047;1047
HOUSEAth7970;HOUSE;Ath;7970;722;1088;1500
HOUSEAth7971;HOUSE;Ath;7971;775;1264;2109
HOUSEAth7972;HOUSE;Ath;7972;708;2047;6000
HOUSEAth7973;HOUSE;Ath;7973;985;1841;2349
LOFTAth7800;LOFT;Ath;7800;2525;2525;2525
LOFTAth7890;LOFT;Ath;7890;2778;2778;2778
MANSIONAth7890;MANSION;Ath;7890;1179;1179;1179
MANSIONAth7910;MANSION;Ath;7910;2180;2180;2180
MIXED_USE_BUILDINGAth7800;MIXED_USE_BUILDING;Ath;7800;1108;1358;1607
MIXED_USE_BUILDINGAth7810;MIXED_USE_BUILDING;Ath;7810;1113;1113;1113
MIXED_USE_BUILDINGAth7822;MIXED_USE_BUILDING;Ath;7822;1607;1607;1607
MIXED_USE_BUILDINGAth7880;MIXED_USE_BUILDING;Ath;7880;2438;2438;2438
MIXED_USE_BUILDINGAth7911;MIXED_USE_BUILDING;Ath;7911;1516;1516;1516
PENTHOUSEAth7800;PENTHOUSE;Ath;7800;2098;2685;3831
PENTHOUSEAth7950;PENTHOUSE;Ath;7950;2098;2098;2098
TOWN_HOUSEAth7800;TOWN_HOUSE;Ath;7800;1167;1167;1167
TOWN_HOUSEAth7942;TOWN_HOUSE;Ath;7942;1515;1515;1515
VILLAAth7320;VILLA;Ath;7320;2161;2161;2161
VILLAAth7322;VILLA;Ath;7322;1922;2936;4198
VILLAAth7800;VILLA;Ath;7800;1906;2292;2929
VILLAAth7802;VILLA;Ath;7802;2522;2522;2522
VILLAAth7811;VILLA;Ath;7811;2192;2192;2192
VILLAAth7812;VILLA;Ath;7812;1587;2476;3365
VILLAAth7822;VILLA;Ath;7822;1090;1869;2267
VILLAAth7880;VILLA;Ath;7880;850;1250;1650
VILLAAth7890;VILLA;Ath;7890;1497;1950;2637
VILLAAth7910;VILLA;Ath;7910;1195;1796;2372
VILLAAth7911;VILLA;Ath;7911;1745;1775;1833
VILLAAth7912;VILLA;Ath;7912;1610;1936;2213
VILLAAth7940;VILLA;Ath;7940;1719;1719;1719
VILLAAth7950;VILLA;Ath;7950;1421;1421;1421
VILLAAth7971;VILLA;Ath;7971;1546;1546;1546
VILLAAth7972;VILLA;Ath;7972;1230;1328;1425
APARTMENTBrugge8000;APARTMENT;Brugge;8000;2243;3896;7386
APARTMENTBrugge8020;APARTMENT;Brugge;8020;1835;3163;4661
APARTMENTBrugge8200;APARTMENT;Brugge;8200;1556;3976;9250
APARTMENTBrugge8210;APARTMENT;Brugge;8210;2500;3269;3835
APARTMENTBrugge8211;APARTMENT;Brugge;8211;2705;3194;3500
APARTMENTBrugge8300;APARTMENT;Brugge;8300;2964;10573;21250
APARTMENTBrugge8301;APARTMENT;Brugge;8301;2051;7169;17308
APARTMENTBrugge8310;APARTMENT;Brugge;8310;1291;3094;4726
APARTMENTBrugge8340;APARTMENT;Brugge;8340;2193;3825;4877
APARTMENTBrugge8370;APARTMENT;Brugge;8370;967;3664;8232
APARTMENTBrugge8377;APARTMENT;Brugge;8377;2792;2792;2792
APARTMENTBrugge8380;APARTMENT;Brugge;8380;1840;3485;5557
APARTMENTBrugge8490;APARTMENT;Brugge;8490;2325;3013;4817
APARTMENTBrugge8730;APARTMENT;Brugge;8730;2356;2774;3500
APARTMENTBrugge8820;APARTMENT;Brugge;8820;1800;2129;2458
APARTMENT_BLOCKBrugge8000;APARTMENT_BLOCK;Brugge;8000;1545;2825;4211
APARTMENT_BLOCKBrugge8020;APARTMENT_BLOCK;Brugge;8020;1438;1438;1438
APARTMENT_BLOCKBrugge8300;APARTMENT_BLOCK;Brugge;8300;3688;4917;5859
APARTMENT_BLOCKBrugge8301;APARTMENT_BLOCK;Brugge;8301;2845;3261;4514
APARTMENT_BLOCKBrugge8310;APARTMENT_BLOCK;Brugge;8310;2250;2260;2270
APARTMENT_BLOCKBrugge8370;APARTMENT_BLOCK;Brugge;8370;1732;2095;2590
DUPLEX-TRIPLEXBrugge8000;DUPLEX-TRIPLEX;Brugge;8000;2576;4164;6633
DUPLEX-TRIPLEXBrugge8020;DUPLEX-TRIPLEX;Brugge;8020;668;1870;3072
DUPLEX-TRIPLEXBrugge8200;DUPLEX-TRIPLEX;Brugge;8200;1617;2562;3508
DUPLEX-TRIPLEXBrugge8210;DUPLEX-TRIPLEX;Brugge;8210;2506;2506;2506
DUPLEX-TRIPLEXBrugge8300;DUPLEX-TRIPLEX;Brugge;8300;3153;11812;21184
DUPLEX-TRIPLEXBrugge8301;DUPLEX-TRIPLEX;Brugge;8301;4009;8878;15217
DUPLEX-TRIPLEXBrugge8310;DUPLEX-TRIPLEX;Brugge;8310;2886;3153;3664
DUPLEX-TRIPLEXBrugge8340;DUPLEX-TRIPLEX;Brugge;8340;2895;2916;2957
DUPLEX-TRIPLEXBrugge8370;DUPLEX-TRIPLEX;Brugge;8370;1648;3105;4916
DUPLEX-TRIPLEXBrugge8380;DUPLEX-TRIPLEX;Brugge;8380;3411;3479;3548
EXCEPTIONAL_PROPERTYBrugge8000;EXCEPTIONAL_PROPERTY;Brugge;8000;684;2919;4116
EXCEPTIONAL_PROPERTYBrugge8200;EXCEPTIONAL_PROPERTY;Brugge;8200;1556;2186;2816
EXCEPTIONAL_PROPERTYBrugge8300;EXCEPTIONAL_PROPERTY;Brugge;8300;4219;8920;14865
EXCEPTIONAL_PROPERTYBrugge8301;EXCEPTIONAL_PROPERTY;Brugge;8301;10802;10802;10802
EXCEPTIONAL_PROPERTYBrugge8340;EXCEPTIONAL_PROPERTY;Brugge;8340;7375;7375;7375
EXCEPTIONAL_PROPERTYBrugge8377;EXCEPTIONAL_PROPERTY;Brugge;8377;1526;1526;1526
FLAT_STUDIOBrugge8000;FLAT_STUDIO;Brugge;8000;6111;6111;6111
FLAT_STUDIOBrugge8200;FLAT_STUDIO;Brugge;8200;3125;5216;8368
FLAT_STUDIOBrugge8300;FLAT_STUDIO;Brugge;8300;6000;9516;12344
FLAT_STUDIOBrugge8301;FLAT_STUDIO;Brugge;8301;4625;6421;9069
FLAT_STUDIOBrugge8370;FLAT_STUDIO;Brugge;8370;2105;3542;5400
FLAT_STUDIOBrugge8380;FLAT_STUDIO;Brugge;8380;2143;3111;3776
GROUND_FLOORBrugge8000;GROUND_FLOOR;Brugge;8000;2706;3752;5167
GROUND_FLOORBrugge8200;GROUND_FLOOR;Brugge;8200;2287;2990;4150
GROUND_FLOORBrugge8210;GROUND_FLOOR;Brugge;8210;1853;3022;3405
GROUND_FLOORBrugge8211;GROUND_FLOOR;Brugge;8211;3250;3250;3250
GROUND_FLOORBrugge8300;GROUND_FLOOR;Brugge;8300;4146;8402;20704
GROUND_FLOORBrugge8301;GROUND_FLOOR;Brugge;8301;5700;8587;11474
GROUND_FLOORBrugge8310;GROUND_FLOOR;Brugge;8310;2617;3044;3690
GROUND_FLOORBrugge8370;GROUND_FLOOR;Brugge;8370;1651;3130;4138
GROUND_FLOORBrugge8380;GROUND_FLOOR;Brugge;8380;613;2784;4648
GROUND_FLOORBrugge8490;GROUND_FLOOR;Brugge;8490;3037;3037;3037
HOUSEBrugge8000;HOUSE;Brugge;8000;1116;2717;6753
HOUSEBrugge8020;HOUSE;Brugge;8020;1487;2673;5333
HOUSEBrugge8200;HOUSE;Brugge;8200;759;2487;8251
HOUSEBrugge8210;HOUSE;Brugge;8210;1016;2148;3416
HOUSEBrugge8211;HOUSE;Brugge;8211;992;2021;2684
HOUSEBrugge8300;HOUSE;Brugge;8300;1636;7423;20242
HOUSEBrugge8301;HOUSE;Brugge;8301;1864;4131;10769
HOUSEBrugge8310;HOUSE;Brugge;8310;490;2355;4895
HOUSEBrugge8340;HOUSE;Brugge;8340;1193;3124;7375
HOUSEBrugge8370;HOUSE;Brugge;8370;885;2014;4509
HOUSEBrugge8377;HOUSE;Brugge;8377;1518;2147;2357
HOUSEBrugge8380;HOUSE;Brugge;8380;775;2314;6753
HOUSEBrugge8490;HOUSE;Brugge;8490;954;2623;3768
HOUSEBrugge8730;HOUSE;Brugge;8730;2406;2406;2406
HOUSEBrugge8820;HOUSE;Brugge;8820;775;1308;1991
KOTBrugge8000;KOT;Brugge;8000;3667;6273;9167
KOTBrugge8200;KOT;Brugge;8200;3667;5860;7778
LOFTBrugge8000;LOFT;Brugge;8000;3231;3464;3696
MANSIONBrugge8000;MANSION;Brugge;8000;1767;2930;5335
MANSIONBrugge8020;MANSION;Brugge;8020;1587;1587;1587
MANSIONBrugge8300;MANSION;Brugge;8300;4377;4377;4377
MANSIONBrugge8370;MANSION;Brugge;8370;538;1014;1561
MIXED_USE_BUILDINGBrugge8000;MIXED_USE_BUILDING;Brugge;8000;997;1799;3083
MIXED_USE_BUILDINGBrugge8200;MIXED_USE_BUILDING;Brugge;8200;997;1676;2100
MIXED_USE_BUILDINGBrugge8300;MIXED_USE_BUILDING;Brugge;8300;2447;4932;7813
MIXED_USE_BUILDINGBrugge8301;MIXED_USE_BUILDING;Brugge;8301;4070;4070;4070
MIXED_USE_BUILDINGBrugge8340;MIXED_USE_BUILDING;Brugge;8340;1011;1011;1011
MIXED_USE_BUILDINGBrugge8370;MIXED_USE_BUILDING;Brugge;8370;1227;1764;2102
MIXED_USE_BUILDINGBrugge8380;MIXED_USE_BUILDING;Brugge;8380;1229;1735;2632
PENTHOUSEBrugge8000;PENTHOUSE;Brugge;8000;4021;4657;6176
PENTHOUSEBrugge8211;PENTHOUSE;Brugge;8211;2705;2705;2705
PENTHOUSEBrugge8300;PENTHOUSE;Brugge;8300;5544;12223;20905
PENTHOUSEBrugge8301;PENTHOUSE;Brugge;8301;4575;5507;6439
PENTHOUSEBrugge8310;PENTHOUSE;Brugge;8310;2743;3366;4021
PENTHOUSEBrugge8370;PENTHOUSE;Brugge;8370;2983;4215;6557
PENTHOUSEBrugge8380;PENTHOUSE;Brugge;8380;2494;5264;8750
PENTHOUSEBrugge8490;PENTHOUSE;Brugge;8490;2642;2642;2642
SERVICE_FLATBrugge8000;SERVICE_FLAT;Brugge;8000;1980;3737;4519
SERVICE_FLATBrugge8300;SERVICE_FLAT;Brugge;8300;4796;6963;8594
SERVICE_FLATBrugge8310;SERVICE_FLAT;Brugge;8310;1909;2419;3000
SERVICE_FLATBrugge8490;SERVICE_FLAT;Brugge;8490;3855;4239;4750
TOWN_HOUSEBrugge8000;TOWN_HOUSE;Brugge;8000;1210;2746;5335
TOWN_HOUSEBrugge8020;TOWN_HOUSE;Brugge;8020;1632;1632;1632
TOWN_HOUSEBrugge8200;TOWN_HOUSE;Brugge;8200;3508;3508;3508
TOWN_HOUSEBrugge8300;TOWN_HOUSE;Brugge;8300;3000;4044;6588
TOWN_HOUSEBrugge8310;TOWN_HOUSE;Brugge;8310;1711;1762;1813
TOWN_HOUSEBrugge8340;TOWN_HOUSE;Brugge;8340;1618;5002;8386
TOWN_HOUSEBrugge8370;TOWN_HOUSE;Brugge;8370;1357;1761;2718
TOWN_HOUSEBrugge8380;TOWN_HOUSE;Brugge;8380;1151;1151;1151
VILLABrugge8000;VILLA;Brugge;8000;2565;2712;2892
VILLABrugge8020;VILLA;Brugge;8020;429;1758;3063
VILLABrugge8200;VILLA;Brugge;8200;2311;2660;2889
VILLABrugge8210;VILLA;Brugge;8210;1696;2473;3787
VILLABrugge8211;VILLA;Brugge;8211;1639;2253;2581
VILLABrugge8300;VILLA;Brugge;8300;2805;9919;20242
